"Calcium, Ca","Iron, Fe","Magnesium, Mg","Phosphorus, P","Potassium, K","Sodium, Na","Zinc, Zn","Vitamin C, total ascorbic acid",Thiamin,Riboflavin,Niacin,Vitamin B-6,"Vitamin A, RAE"
15.39503,1.6025321,20.941788,155.87961,257.93338,67.43281,3.1575894,0.29910642,0.10243183,0.25138035,5.91534,0.12474689,0.77593595
15.067504,1.6063191,21.126152,158.80223,261.94016,68.18114,3.2179675,0.28438863,0.09989236,0.250712,5.9145427,0.13317415,0.804397
10.978524,1.6978621,23.40903,186.05244,307.3793,73.757614,3.5327985,0.5677277,0.09500943,0.21334463,5.7202344,0.26256356,1.3110485
14.390352,1.6242826,21.161346,169.2082,272.25974,67.95143,3.345955,0.2608008,0.09215709,0.23587614,5.8551707,0.15788914,0.9568185
13.102715,1.657872,21.532711,174.18211,281.00198,69.34167,3.503977,0.28737497,0.0932889,0.24231642,5.790549,0.18411344,1.0695282
11.663101,1.6554896,23.469547,192.8297,311.9855,71.99723,3.5568557,0.62901115,0.09000264,0.19418332,5.797281,0.24578331,1.208359
21.167408,1.5538375,23.84122,163.58592,272.52057,66.32414,2.8263955,0.4333165,0.09346445,0.22157556,6.3201685,0.15050754,0.7763789
19.341875,1.5491757,21.243765,152.0959,249.2911,62.301212,2.9804862,0.4017288,0.09484064,0.22233194,6.213884,0.106145434,0.6714449
20.364388,1.5529481,24.765007,169.44688,281.20956,68.088715,2.9190555,0.4349778,0.09361489,0.226361,6.282169,0.18953232,0.84968835
18.88153,1.5697111,21.302433,158.86923,255.00949,63.239475,3.1532416,0.3354291,0.09132322,0.21942645,6.2126775,0.1176804,0.7542673
18.618404,1.5105067,28.172472,199.05873,331.57382,75.700386,2.9740224,1.0061226,0.08444821,0.17784303,6.1417537,0.38176918,1.1488419
17.218712,1.636345,22.253084,191.84442,297.41745,71.40349,3.0526562,0.5400235,0.08115122,0.1766274,6.066842,0.26499772,1.6849916
6.661821,1.8722538,22.383078,187.63998,314.96808,66.19113,3.0525556,0.32083663,0.13330707,0.24701816,4.30004,0.2039285,4.283662
21.262922,1.2563604,22.13118,174.31888,243.67145,57.628128,1.3070886,0.62575924,0.13913447,0.22057009,7.2317963,0.53079575,1.8667903
10.365311,1.4345597,19.061203,147.19887,267.00757,65.07443,2.4612055,0.12028687,0.113616504,0.22540697,4.2505894,0.30918267,6.242017
10.442807,1.4217486,24.638805,192.60704,316.27945,69.05058,2.5187857,0.8276806,0.100580014,0.2601709,6.9951663,0.36380944,1.9922838
